country,country_code,year,solar_share,wind_share,hydro_share,nuclear_share,renewable_share,lowcarbon_share,total_electricity,any_crisis,banking_crisis,currency_crisis,debt_crisis,rgpd_pc,population,electoral,liberal,participatory,deliberative,egalitarian,manufacturing_share,services_share,trade_openness,exports_gdp,imports_gdp,fossil_rents
Chile,CHL,2011,0,0.22900095693403916,13.912534444521327,0,17.671747610373128,17.671747610373128,381.9198451,0,0,0,0,219506.875,17.351816177368164,0.89,0.84,0.578,0.806,0.674,9.909054,54.3697640865635,72.583038330078125,37.74250411987305,34.84053421020508,4.193086419753087
Chile,CHL,2012,2.198961522203412e-4,0.2638233691970624,13.024917464661396,0,17.975520719748943,17.975520719748943,398.95821329376,0,0,0,0,233623.21875,17.519119262695313,0.894,0.846,0.581,0.807,0.681,9.827733,56.2982132532287,68.06791305541992,33.80177688598633,34.266136169433594,3.0904615384615384
Chile,CHL,2013,0.00421610952944762,0.34012847378977773,12.42214674180316,0,18.024371165520556,18.024371165520556,409.861363404,0,0,0,0,241054.234375,17.6870059967041,0.894,0.848,0.581,0.799,0.683,9.985032,57.2209852364053,65.05718231201172,32.057899475097656,32.99928283691406,2.0984705025491626
Chile,CHL,2014,0.28813343898446864,0.9064733853658172,14.475406517957712,0,19.519339024329373,19.519339024329373,405.0931069,0,0,0,0,245191.328125,17.864194869995117,0.894,0.849,0.592,0.822,0.687,9.920465,57.1528758804213,65.67916488647461,33.042633056640625,32.636531829833984,1.8948648648648647
Chile,CHL,2015,0.840884744248495,1.3073855152271054,14.604045379877736,0,21.00013478853504,21.00013478853504,409.4843822,0,0,0,0,250478.78125,18.047624588012695,0.888,0.84,0.587,0.82,0.678,10.398865,58.3447093583013,59.22050094604492,29.16946601867676,30.051034927368164,1.191677175283733
Chile,CHL,2016,1.492278306104969,1.4346856397174252,11.521963723275428,0,19.34119653311624,19.34119653311624,429.3902601,0,0,0,0,254576.03125,18.267221450805664,0.888,0.84,0.592,0.82,0.676,9.705925,58.9826363326027,56.10566329956055,27.93216323852539,28.173500061035156,0
Chile,CHL,2017,2.1875836448789054,2.0357595109473854,11.974445019130728,0,21.426293510354412,21.426293510354412,445.234221,0,0,0,0,258644.453125,18.558868408203125,0.891,0.842,0.592,0.809,0.684,9.160845,58.2768071532191,56.20358467102051,28.37826919555664,27.825315475463867,0
Chile,CHL,2018,2.751747874486567,1.9287986261834225,12.561626861955563,0,23.426443572900517,23.426443572900517,462.729021,0,0,0,0,269090.0625,18.893190383911133,0.871,0.805,0.576,0.781,0.656,9.604214,58.0012686596891,58.14573860168457,28.509899139404297,29.635839462280273,0
Chile,CHL,2019,3.329807437687857,2.587231561399544,11.331681801020112,0,22.54092768019839,22.54092768019839,468.3339590000001,0,0,0,0,270556.125,19.197744369506836,0.829,0.763,0.56,0.747,0.624,8.969095,58.8831754600692,57.56128883361816,27.845741271972656,29.715547561645508,0
Chile,CHL,2020,4.305764876016131,3.1677865484333183,12.281963264863744,0,24.873664069106212,24.873664069106212,436.672288,0,0,0,0,253321.828125,19.370624542236328,0.835,0.765,0.596,0.735,0.612,8.996282,56.3446145785556,58.13888740539551,31.267040252685547,26.87184715270996,0
Chile,CHL,2021,5.621279074402437,3.988732375899315,9.449991237213265,0,23.42108195543416,23.42108195543416,471.037368,0,0,0,0,282578.84375,19.45633316040039,0.839,0.777,0.592,0.771,0.626,8.525428,54.9981243742139,64.45355224609375,31.79761505126953,32.65593719482422,0
Chile,CHL,2022,7.773575244678041,4.399528414579195,10.085841720074498,0,26.079269786883312,26.079269786883312,496.664209,0,0,0,0,288485.03125,19.553035736083984,0.838,0.779,0.592,0.773,0.617,9.473022,55.3720887582081,74.86901473999023,35.44797897338867,39.42103576660156,0
Chile,CHL,2023,9.193120281863164,4.682382628691303,11.660004149813306,0,30.346953879092347,30.346953879092347,489.168994,0,0,0,0,289346.78125,19.65883445739746,0.837,0.781,0.596,0.773,0.631,9.206119,57.6027444991353,61.09568786621094,31.199663162231445,29.896024703979492,0
Chile,CHL,2024,9.881398586226256,5.027727244002264,12.66973864276449,0,32.25444644751067,32.25444644751067,509.834479,0,0,0,0,296017.84375,19.688875198364254,0.844,0.787,0.594,0.777,0.641,0,56.0774691835569,62.26418495178223,31.418304443359375,30.84588050842285,0
China,CHN,1965,0,0,4.005951145015974,0,4.005951145015974,4.005951145015974,1532.234213,0,0,0,0,167179.796875,715.18499755859375,0.07,0.035,0.014,0.026,0.141,0,27.4925166935298,6.52054500579834,3.79974913597107,2.7207958698272705,0
China,CHN,1966,0,0,3.7507755453101104,0,3.7507755453101104,3.7507755453101104,1665.278267,0,0,0,0,184984.453125,735.4000244140625,0.071,0.033,0.015,0.021,0.144,0,25.0739957716702,6.529475212097168,3.681065559387207,2.848409652709961,0
China,CHN,1967,0,0,3.5952996526527232,0,3.5952996526527232,3.5952996526527232,1497.5947265,0,0,0,0,174310.84375,754.54998779296875,0.071,0.033,0.015,0.013,0.147,0,26.4326249026371,6.158194303512573,3.52396821975708,2.634226083755493,0
China,CHN,1968,0,0,4.199986211795,0,4.199986211795,4.199986211795,1512.59718,0,0,0,0,167164.109375,774.510009765625,0.071,0.033,0.015,0.013,0.149,0,27.3835412613025,6.160490274429321,3.5559496879577637,2.6045405864715576,0
China,CHN,1969,0,0,3.5094267278121714,0,3.5094267278121714,3.5094267278121714,1841.017779,0,0,0,0,195481.703125,796.0250244140625,0.069,0.033,0.013,0.013,0.15,0,27.1913313323498,5.4816834926605225,3.3097035884857178,2.1719799041748047,0
China,CHN,1970,0,0,2.8323589888697582,0,2.8323589888697582,2.8323589888697582,2357.390792,0,0,0,0,233209.671875,818.31500244140625,0.068,0.033,0.013,0.013,0.15,0,25.0503634930367,5.303148508071899,2.9257216453552246,2.377426862716675,0
China,CHN,1971,0,0,2.889696979699556,0,2.889696979699556,2.889696979699556,2794.913604,0,0,0,0,249674.28125,841.10498046875,0.068,0.033,0.013,0.013,0.15,0,24.5692457737321,5.511489391326904,3.2739005088806152,2.237588882446289,0
China,CHN,1972,0,0,3.0379276420976304,0,3.0379276420976304,3.0379276420976304,3012.9315370000004,0,0,0,0,259186.859375,862.030029296875,0.068,0.033,0.013,0.013,0.15,0,24.9364365343243,6.379171133041382,3.813890218734741,2.5652809143066406,0
China,CHN,1973,0,0,3.2165844325067092,0,3.2165844325067092,3.2165844325067092,3180.293325,0,0,0,0,279299.75,881.94000244140625,0.07,0.033,0.015,0.013,0.15,0,24.3715134391074,8.775478601455688,4.980422496795654,3.795056104660034,0
China,CHN,1974,0,0,3.530142714213576,0,3.530142714213576,3.530142714213576,3279.2930589999996,0,0,0,0,285751.5625,900.3499755859375,0.07,0.033,0.015,0.013,0.15,0,24.2638231763294,11.140291690826416,5.788843631744385,5.351448059082031,0
China,CHN,1975,0,0,3.298475082765273,0,3.298475082765273,3.298475082765273,3672.626076,0,0,0,0,310669.125,916.39501953125,0.07,0.033,0.015,0.013,0.15,0,22.8131261702198,10.63686752319336,5.524541854858398,5.112325668334961,0
China,CHN,1976,0,0,3.1746592959154234,0,3.1746592959154234,3.1746592959154234,3866.906605,0,0,0,0,305791.625,930.68499755859375,0.07,0.033,0.015,0.013,0.15,0,22.7351683591662,10.070931434631348,5.296445369720459,4.774486064910889,0
China,CHN,1977,0,0,3.0389808214000715,0,3.0389808214000715,3.0389808214000715,4216.88446,0,0,0,0,328940.0625,943.4550170898436,0.069,0.035,0.014,0.025,0.151,0,24.4363211894084,9.655117988586426,5.047489643096924,4.607628345489502,0
China,CHN,1978,0,0,2.596565731138564,0,2.596565731138564,2.596565731138564,4624.28617,0,0,0,0,366195.75,956.1649780273436,0.076,0.041,0.016,0.05,0.134,0,24.7286148501954,13.549426078796388,5.349855422973633,8.199570655822754,0
China,CHN,1979,0,0,2.8317048535179614,0,2.8317048535179614,2.8317048535179614,4763.124229999999,0,0,0,0,393994.84375,969.0050048828124,0.093,0.057,0.024,0.086,0.121,0,22.470296065446,14.776377201080322,6.0624260902404785,8.713951110839844,0
China,CHN,1980,0,0,3.357320456146904,0,3.357320456146904,3.357320456146904,4817.0998899999995,0,0,0,0,424860.96875,981.2349853515624,0.098,0.063,0.029,0.123,0.127,0,22.4470700872555,18.368757724761963,6.941710948944092,11.427046775817873,0
China,CHN,1981,0,0,3.829479937558166,0,3.829479937558166,3.829479937558166,4752.10898,0,0,0,0,446583.09375,993.885009765625,0.098,0.064,0.029,0.125,0.128,0,22.8527514308249,20.076473236083984,8.7321319580078125,11.344341278076172,0
China,CHN,1982,0,0,4.164474848226101,0,4.164474848226101,4.164474848226101,4963.5346,0,0,0,0,486852,1008.6300048828124,0.098,0.064,0.029,0.125,0.128,0,22.7394308641058,17.632848739624023,8.95950984954834,8.673338890075684,0
China,CHN,1983,0,0,4.54444247794905,0,4.54444247794905,4.54444247794905,5282.21143,0,0,0,0,539286.9375,1023.3099975585938,0.098,0.064,0.029,0.125,0.127,0,23.3501864898467,16.512588500976563,8.109286308288574,8.403302192687988,0
China,CHN,1984,0,0,4.253431049040076,0,4.253431049040076,4.253431049040076,5669.58597,0,0,0,0,621213,1036.824951171875,0.098,0.064,0.029,0.128,0.128,0,25.6719324227963,18.41728782653809,8.911368370056152,9.505919456481934,0
China,CHN,1985,0,0,4.183890676349293,0,4.183890676349293,4.183890676349293,6133.814190000001,0,0,0,0,704646.125,1051.0400390625,0.098,0.064,0.029,0.128,0.128,0,29.4847464320583,21.74919033050537,9.37313747406006,12.376052856445313,0
China,CHN,1986,0,0,4.086330794213683,0,4.086330794213683,4.086330794213683,6427.162,0,0,0,0,767711.6875,1066.7900390625,0.103,0.065,0.03,0.13,0.125,0,29.9753732491919,20.98318672180176,9.813884735107422,11.169301986694336,0
China,CHN,1987,0,0,4.007972340188416,0,4.007972340188416,4.007972340188416,6932.31331,0,0,0,0,857207.125,1084.0350341796875,0.104,0.065,0.033,0.13,0.122,0,30.4835152220792,24.100335121154785,11.724804878234863,12.375530242919922,0
China,CHN,1988,0,0,4.071736077142157,0,4.071736077142157,4.071736077142157,7447.54803,0,0,0,0,953408.0625,1101.6300048828125,0.104,0.065,0.033,0.124,0.123,0,31.355876473064,28.080235481262207,12.397786140441896,15.682449340820313,0
China,CHN,1989,0,0,4.208633546708613,0,4.208633546708613,4.208633546708613,7815.216420000001,0,0,0,0,993511.5625,1118.6500244140625,0.101,0.063,0.029,0.12,0.123,0,33.0104590354445,23.42451286315918,10.16314697265625,13.26136589050293,0
China,CHN,1990,7.018533450917147e-5,7.08942782390641e-5,4.447784060648815,0,4.4504518122382,4.4504518122382,7915.5506472282,0,0,0,0,1032459.6875,1135.18505859375,0.094,0.062,0.033,0.107,0.116,0,32.5141726953505,24.674643516540527,14.01622200012207,10.658421516418455,0
China,CHN,1991,6.681141676622984e-5,3.0368822304343104e-4,4.165322660809824,0,4.168098371390682,4.168098371390682,8315.2789880787,0,0,0,0,1128094.25,1150.780029296875,0.094,0.062,0.032,0.106,0.116,0,34.6723513766996,26.58350658416748,15.121660232543944,11.461846351623535,0
China,CHN,1992,9.52348895009459e-5,0.00416853036257665,4.148624860398371,0,4.156924204254475,4.156924204254475,8750.294187003,0,0,0,0,1288560.375,1164.969970703125,0.097,0.063,0.038,0.11,0.116,0,35.7944137516669,29.745689392089844,15.258193016052246,14.487496376037598,0
China,CHN,1993,1.1782329507873562e-4,0.0062482052187891,4.472753467450192,0.04724714014951825,4.482996618806516,4.5302437589560345,9430.317657111,0,0,0,0,1467460.625,1178.43994140625,0.101,0.065,0.037,0.125,0.114,0,34.7839317470554,32.564775466918945,13.210992813110352,19.353782653808594,0
China,CHN,1994,1.3864121030780907e-4,0.0106431639724943,4.642510983751066,0.409157957173478,4.667642155119086,5.076800112292563,10017.864074588,0,0,0,0,1658770.5,1191.8349609375,0.101,0.064,0.037,0.125,0.114,0,34.6646282811662,37.34968566894531,20.116533279418945,17.233152389526367,0
China,CHN,1995,1.8846151321389929e-4,0.01658896345750066,5.130998789091998,0.345503768457715,5.239065622301591,5.584569390759306,10317.461994445,0,0,0,0,1840471.375,1204.85498046875,0.102,0.065,0.038,0.128,0.115,0,33.9860566363987,35.47733497619629,19.152854919433594,16.324480056762695,0
China,CHN,1996,2.2993105910333017e-4,0.002399953902884,4.802237743269304,0.3663057417431222,4.848928169194389,5.215233910937511,10872.823835759002,0,0,0,0,2023093.375,1217.550048828125,0.102,0.066,0.04,0.128,0.115,0,33.9354609988007,34.90275287628174,19.011350631713867,15.891402244567873,0
China,CHN,1997,2.791744414289211e-4,0.0050246272717806,4.973873264378802,0.3659215728580241,5.056895418481574,5.422816991339598,10944.968258414,0,0,0,0,2209962,1230.074951171875,0.102,0.067,0.039,0.128,0.113,0,35.4188843876597,36.591437339782715,21.55155372619629,15.039883613586426,0
China,CHN,1998,3.5469985321217397e-4,0.00900824979150529,5.039017782297382,0.35723342554672943,5.119067343526908,5.476300769073637,10963.88669119,1,1,0,0,2383354.5,1241.93505859375,0.102,0.067,0.039,0.128,0.11,0,37.5334686637807,34.239325523376465,20.15719223022461,14.082133293151855,0
China,CHN,1999,4.1606483291362214e-4,0.01159443739084145,4.81117771629806,0.365867810895063,4.892573146867835,5.258440957762898,11349.727077223,0,0,0,0,2565958.75,1252.7349853515625,0.102,0.066,0.038,0.128,0.111,0,39.1228171930281,35.55970764160156,20.19792938232422,15.361778259277344,0
China,CHN,2000,5.196883074599611e-4,0.01393471033042887,5.253812787616289,0.3953647034220065,5.335687890359258,5.731052593781265,11759.184519407,0,0,0,0,2783811,1262.64501953125,0.101,0.066,0.041,0.14,0.107,0,40.398939477991,41.5887336730957,23.07140731811523,18.51732635498047,0
China,CHN,2001,6.894867078757508e-4,0.01599591091009429,6.17046072888611,0.3886035880695788,6.251406562032017,6.640010150101595,12420.161697364,0,0,0,0,3015862,1271.8499755859375,0.101,0.068,0.041,0.147,0.107,0,41.9013296504106,40.569047927856445,22.353904724121097,18.21514320373535,0
China,CHN,2002,9.721740572180306e-4,0.0169598551411273,5.832436378061766,0.5089128560944306,5.921866924765802,6.430779780860233,13527.08900465,0,0,0,0,3291319.75,1280.4000244140625,0.102,0.071,0.043,0.157,0.109,0,42.9947150275034,44.950143814086914,24.84758949279785,20.102554321289063,0
China,CHN,2003,0.00110608174330488,0.01723015614388509,4.902707181951378,0.7490592196212899,5.001339015160639,5.750398234781928,15766.187359619998,0,0,0,0,3621703.5,1288.4000244140625,0.102,0.071,0.053,0.164,0.11,0,42.8414813603076,54.036943435668945,29.213600158691406,24.82334327697754,0
China,CHN,2004,0.00111660893671493,0.01877339742567133,5.194347653790203,0.7415018602828177,5.289435130421906,6.030936990704724,18445.31717666,0,0,0,0,3987989,1296.074951171875,0.103,0.071,0.052,0.169,0.108,31.975069,42.0383247680055,59.50553321838379,31.061342239379883,28.444190979003903,0
China,CHN,2005,0.00107764122708434,0.02496613382439583,5.093356060198135,0.6810692551355126,5.2387413173517645,5.919810572487276,20953.76775914,0,0,0,0,4442404,1303.719970703125,0.094,0.055,0.05,0.157,0.105,32.093925,42.1355659992365,62.197418212890625,33.8193244934082,28.378093719482425,0
China,CHN,2006,0.00110586717686922,0.04320818856637693,5.072857461201977,0.6384112631259045,5.2667558934109575,5.905167156536862,22969.36606068,0,0,0,0,5007520,1311.02001953125,0.094,0.054,0.05,0.16,0.105,32.452328,42.6376503739806,64.47194862365723,36.0279541015625,28.443994522094727,0
China,CHN,2007,0.00121455677853803,0.05837642393088843,5.1700060102038234,0.6619334142589284,5.406529541513674,6.068462955772603,24963.1392585,0,0,0,0,5720133,1317.885009765625,0.094,0.054,0.05,0.161,0.103,32.383354,43.7213258311976,62.14885330200195,35.390174865722656,26.758678436279297,0
China,CHN,2008,0.00154823527428233,0.1334334385818301,6.487921015883409,0.6966447246512346,6.872421107166455,7.569065831817691,25904.0345264,0,0,0,0,6272164.5,1324.655029296875,0.095,0.055,0.049,0.162,0.105,32.11941,43.7535960098397,59.42166709899902,34.411827087402344,25.00984001159668,0
China,CHN,2009,0.00270759151627975,0.26799330102798496,5.974595949938725,0.6798128668603866,6.5598547898174955,7.239667656677881,27045.5678265,0,0,0,0,6861668,1331.260009765625,0.094,0.055,0.05,0.163,0.108,31.596237,45.3481536809041,46.56743812561035,26.13237571716309,20.435062408447266,0
China,CHN,2010,0.00631251890654204,0.4448445532524617,6.406019196279393,0.673053948487043,7.194703794056413,7.867757742543456,28919.0547708,0,0,0,0,7591466,1337.7049560546875,0.094,0.054,0.046,0.162,0.103,31.612822,45.126871988843,50.71710586547851,27.185361862182617,23.5317440032959,0
China,CHN,2011,0.02167103929104671,0.6152582338734801,5.712892767284987,0.7240285773755581,6.696764653115333,7.420793230490891,31201.3540707,0,0,0,0,8316514.5,1345.0350341796875,0.094,0.053,0.047,0.165,0.106,32.064793,45.1659405665759,50.74095153808594,26.568235397338867,24.17271614074707,0
China,CHN,2012,0.02854269128365017,0.8182817287011936,6.851133226472632,0.7807104803032382,8.067559750942412,8.84827023124565,32457.345763,0,0,0,0,8970503,1354.18994140625,0.094,0.054,0.048,0.163,0.106,31.528578,46.3528742639869,48.267601013183594,25.49260139465332,22.774999618530273,0
China,CHN,2013,0.06361415970783493,1.0503554174529366,6.910079568984321,0.8470414597769824,8.473828635231227,9.320870095008209,33666.385123,0,0,0,0,9667165,1363.239990234375,0.086,0.052,0.042,0.151,0.099,30.671007,47.8217057140074,46.74447250366211,24.59935188293457,22.14512062072754,0
China,CHN,2014,0.1733416693920846,1.1778387183558543,7.81249866291193,0.9821366939924157,9.689675000964758,10.671811694957174,34514.134547,0,0,0,0,10385027,1371.8599853515625,0.084,0.051,0.041,0.151,0.092,30.396444,49.2348611102851,44.90521430969238,23.510059356689453,21.39515495300293,0
China,CHN,2015,0.286331854512994,1.3459973253210813,8.082995086510941,1.2429158856178515,10.277580345136954,11.520496230754803,34907.331624,0,0,0,0,11116271,1379.8599853515625,0.082,0.051,0.039,0.148,0.097,28.95167,51.72839163487,39.46417045593262,21.354080200195313,18.110090255737305,0
China,CHN,2016,0.4772961270748102,1.7280223749815744,8.273968283039766,1.5294212605585575,11.113145016600487,12.642566277159048,35021.369442999996,0,0,0,0,11877598,1387.7900390625,0.08,0.049,0.038,0.148,0.1,28.069443,53.2881936644189,36.8944149017334,19.584379196166992,17.310035705566406,0
China,CHN,2017,0.8096279679478442,2.0934862397021505,8.007378404855997,1.7051672228171488,11.665638977020755,13.370806199837906,36374.731563,0,0,0,0,12702759,1396.2149658203125,0.078,0.048,0.039,0.139,0.097,28.108936,53.541663396795,37.63241386413574,19.692277908325195,17.940135955810547,0
China,CHN,2018,1.154590176115779,2.3875020518695695,7.82489161967647,1.9254048636124128,12.22438256434361,14.149787427956024,38113.064627,0,0,0,0,13560165,1402.760009765625,0.077,0.048,0.038,0.127,0.093,27.841011,54.1051640361573,37.5657844543457,19.112104415893555,18.45368003845215,0
China,CHN,2019,1.391122557955805,2.517062348820666,7.902929730720803,2.165555609880295,12.785955698771929,14.951511308652224,39856.692484,0,0,0,0,14367063,1407.7449951171875,0.075,0.045,0.036,0.117,0.093,26.774725,55.2295599322538,35.89009666442871,18.409992218017575,17.480104446411133,0
China,CHN,2020,1.5669086601962798,2.799551383282361,7.931816531226445,2.1976330998836753,13.395744848127578,15.593377948011252,41144.156413,0,0,0,0,14688690,1411.0999755859375,0.075,0.041,0.037,0.117,0.09,26.285166,55.5482556415912,34.754295349121094,18.58613967895508,16.168155670166016,0
China,CHN,2021,1.8529876931829872,3.716175277759083,7.36661749775356,2.3091512563156846,14.195035154481712,16.504186410797395,43465.95301,0,0,0,0,15929659,1412.3599853515625,0.077,0.041,0.036,0.118,0.091,27.547102,54.8181795722183,37.3019905090332,19.94397354125977,17.358016967773438,0
China,CHN,2022,2.3798531659101516,4.247999611205305,7.23041687360442,2.3269951111689497,15.21797593689738,17.544971048066326,44112.10384899999,0,0,0,0,16407549,1412.175048828125,0.075,0.042,0.037,0.095,0.082,27.066536,54.9575804271762,38.35148239135742,20.79148292541504,17.559999465942383,0
China,CHN,2023,3.056904891813508,4.635829787929995,6.415734765963594,2.2749253109999814,15.50532649454042,17.780251805540402,46607.802677,0,0,0,0,17260742,1410.7099609375,0.074,0.036,0.033,0.098,0.082,26.180643,56.3379775668432,37.3167724609375,19.743072509765625,17.573699951171875,0
China,CHN,2024,4.22146461509847,5.016410827940404,6.813664104584559,2.2683631737140044,17.47237649116695,19.74073966488096,48476.99049,0,0,0,0,18113510,1410.3543701171875,0.073,0.036,0.03,0.064,0.082,0,56.7483417417827,38.46565055847168,20.482378005981445,17.983272552490234,0
Colombia,COL,1965,0,0,10.144765176834284,0,10.144765176834284,10.144765176834284,97.038254,0,0,0,0,34852.6953125,18.169050216674805,0.356,0.251,0.133,0.143,0.114,18.964092,46.4621081867478,22.643771171569824,12.110584259033203,10.53318691253662,0
Colombia,COL,1966,0,0,10.013326937653316,0,10.013326937653316,10.013326937653316,109.221641,0,0,0,0,36677.83984375,18.70268821716309,0.356,0.251,0.134,0.152,0.114,18.74872,46.7803779763935,25.525816917419434,9.961792945861816,15.564023971557615,0
Colombia,COL,1967,0,0,10.595203377542662,0,10.595203377542662,10.595203377542662,115.074431,1,0,1,0,38194.41796875,19.235618591308594,0.355,0.251,0.134,0.152,0.114,20.131592,45.9362870396668,22.409244537353516,11.190261840820313,11.218982696533203,0
Colombia,COL,1968,0,0,11.377842176164446,0,11.377842176164446,11.377842176164446,119.4087885,0,0,0,0,40460.5390625,19.766796112060547,0.354,0.253,0.134,0.153,0.113,19.92338,46.194723074705,25.648134231567383,11.749849319458008,13.898284912109377,0
Colombia,COL,1969,0,0,12.503710536953156,0,12.503710536953156,12.503710536953156,120.807987,0,0,0,0,42929.6484375,20.291942596435547,0.353,0.253,0.134,0.153,0.113,20.010202,47.1466418444794,26.627612113952637,12.514525413513184,14.113086700439451,0
Colombia,COL,1970,0,0,12.70373576587209,0,12.70373576587209,12.70373576587209,132.348203,0,0,0,0,45594.63671875,20.811782836914063,0.349,0.253,0.134,0.143,0.112,20.66236,47.5438358640636,29.033867835998535,13.244213104248049,15.789654731750488,0
Colombia,COL,1971,0,0,13.634856840422168,0,13.634856840422168,13.634856840422168,130.86166,0,0,0,0,48312.41015625,21.319095611572266,0.364,0.26,0.138,0.149,0.129,20.375147,49.2667718717524,29.26166534423828,11.885831832885742,17.37583351135254,0
Colombia,COL,1972,0,0,13.095796131488536,0,13.095796131488536,13.095796131488536,150.918255,0,0,0,0,52017.55859375,21.819562911987305,0.371,0.262,0.14,0.151,0.131,21.370258,47.7659877435211,27.05850887298584,13.174506187438965,13.884002685546877,0
Colombia,COL,1973,0,0,14.751717159873792,0,14.751717159873792,14.751717159873792,145.808788,0,0,0,0,55514.67578125,22.325374603271484,0.371,0.261,0.14,0.151,0.131,22.72372,45.8405987826945,28.236395835876465,14.497780799865724,13.738615036010742,0
Colombia,COL,1974,0,0,14.97529296065892,0,14.97529296065892,14.97529296065892,163.084696,0,0,0,0,58704.41015625,22.83346939086914,0.417,0.282,0.157,0.177,0.146,23.183844,46.1058861481959,31.352527618408203,14.395883560180664,16.95664405822754,0
Colombia,COL,1975,0,0,17.568567394244255,0,17.952394137221233,17.952394137221233,153.878022,0,0,0,0,60068.26953125,23.34464454650879,0.448,0.301,0.17,0.269,0.158,23.224918,47.6139696081045,30.995380401611328,15.794951438903809,15.20042896270752,0
Colombia,COL,1976,0,0,17.708672766637772,0,18.102192275520935,18.102192275520935,160.411361,0,0,0,0,62857.65625,23.858810424804688,0.448,0.304,0.171,0.269,0.158,24.175325,46.1292201326394,32.02726745605469,16.890295028686523,15.136972427368164,0
Colombia,COL,1977,0,0,17.514158597465833,0,17.876110994029567,17.876110994029567,165.767655,0,0,0,0,65492.078125,24.39349365234375,0.449,0.307,0.171,0.271,0.159,23.840654,45.0400751924852,30.986145973205566,16.564128875732422,14.422017097473145,0
Colombia,COL,1978,0,0,19.270069244271536,0,19.64002003590273,19.64002003590273,174.009629,0,0,0,0,71063.578125,24.950336456298828,0.429,0.283,0.163,0.143,0.147,23.238924,47.2582895632373,31.305084228515625,16.184268951416016,15.12081527709961,0
Colombia,COL,1979,0,0,20.35583331639841,0,20.7288897937059,20.7288897937059,180.937751,0,0,0,0,74923.015625,25.515626907348633,0.412,0.273,0.157,0.138,0.14,22.46763,49.0237774190645,29.46123695373535,14.681572914123535,14.779664039611816,0
Colombia,COL,1980,0,0,21.33130852157556,0,21.708374749490485,21.708374749490485,188.130081,0,0,0,0,78036.90625,26.1044979095459,0.409,0.273,0.165,0.137,0.14,23.269775,48.8278355803512,32.688425064086914,15.51227569580078,17.176149368286133,0
Colombia,COL,1981,0,0,20.76011894126091,0,21.10720414035045,21.10720414035045,190.87531296,0,0,0,0,79964.9609375,26.713266372680664,0.409,0.273,0.165,0.137,0.14,21.31434,50.3086838483276,28.243632316589355,11.220219612121582,17.023412704467773,0
Colombia,COL,1982,0,0,21.564455251935076,0,21.93221124219937,21.93221124219937,196.29184,1,1,0,0,80866.4140625,27.33833122253418,0.411,0.28,0.165,0.22,0.145,21.219814,50.7146924395887,27.039297103881836,10.224369049072266,16.81492805480957,0
Colombia,COL,1983,0,0,20.63460053514672,0,20.98811725517987,20.98811725517987,206.850188,0,0,0,0,82250.109375,27.98817253112793,0.47,0.321,0.187,0.245,0.152,20.98118,50.8059068732018,24.402603149414063,9.702089309692385,14.70051383972168,0
Colombia,COL,1984,0,0,22.749189820529136,0,23.12994188405959,23.12994188405959,209.289739,0,0,0,0,84729.890625,28.642690658569336,0.46,0.32,0.183,0.241,0.147,22.110655,49.8253895156958,24.910128593444824,10.963184356689451,13.946944236755373,0
Colombia,COL,1985,0,0,23.700663980594992,0,24.086715471736753,24.086715471736753,216.13048496,1,0,1,0,87290.359375,29.268470764160156,0.458,0.321,0.183,0.241,0.148,21.386831,48.1553230311709,26.693105697631836,12.637398719787598,14.055706977844238,0
Colombia,COL,1986,0,0,26.206253689512476,0,26.57386440186332,26.57386440186332,226.122355,0,0,0,0,92326.40625,29.879112243652344,0.45,0.311,0.184,0.244,0.147,22.476782,45.5796118890576,30.62117862701416,17.096376419067383,13.524802207946776,0
Colombia,COL,1987,0,0,26.1351819479381,0,26.474131859737437,26.474131859737437,247.08666704,0,0,0,0,97500.578125,30.499467849731445,0.448,0.311,0.183,0.317,0.149,20.317577,46.2691208294086,29.790443420410156,15.218737602233888,14.57170581817627,0
Colombia,COL,1988,0,0,27.610480062835823,0,27.95759014851269,27.95759014851269,246.67966600000003,0,0,0,0,101903.015625,31.130523681640625,0.449,0.306,0.253,0.318,0.15,21.157934,46.5686466721471,30.070093154907227,14.442063331604004,15.628029823303224,0
Colombia,COL,1989,0,0,28.650051363252672,0,28.97980041457765,28.97980041457765,259.66716099999996,0,0,0,0,105521.3671875,31.77627944946289,0.449,0.306,0.253,0.358,0.15,20.886673,46.7576443217888,31.429283142089844,15.809874534606934,15.61940860748291,0
Colombia,COL,1990,0,0,30.855158859577575,0,31.20106932367271,31.20106932367271,247.535154,0,0,0,0,110146.8671875,32.440067291259766,0.472,0.321,0.288,0.37,0.172,18.033308,48.3031645256986,34.70828628540039,17.894060134887695,16.814226150512695,0
Colombia,COL,1991,0,0,30.299901096444827,0,30.630618895404325,30.630618895404325,254.181965,0,0,0,0,113219.09375,33.09837341308594,0.513,0.393,0.359,0.387,0.255,17.908127,48.6349665306718,34.09024715423584,18.33572006225586,15.75452709197998,0
Colombia,COL,1992,0,0,23.399932405037298,0,23.80164872924196,23.80164872924196,264.490123,0,0,0,0,118114.2578125,33.76057052612305,0.557,0.429,0.384,0.355,0.321,16.84221,51.2154841670251,33.03729438781738,15.126371383666992,17.91092300415039,0
